row_id,catalog_source,source_page,section,fits_raw,hd_model_code,year_start,year_end,note,cable_type,variant,sku,sku_nodash,oem_number,length,elbow_or_adjuster,travel,cruise_ready,catalog_unified_id,catalog_unified_name,already_has_oem
676,fatbook_2026,1466,DYNA,For 99-08 FXDWG/I,FXDWG/I,1999,2008,,throttle,black_vinyl,0650-0332,06500332,56356-96,"32 1/2""",90°,"5""",,14346,"Black Vinyl Throttle Cable - 32-1/2""",no
677,fatbook_2026,1466,DYNA,For 99-08 FXDWG/I,FXDWG/I,1999,2008,,idle,braided,0651-0101,06510101,56355-96,"31 3/4""",90°,"4 3/4""",N,14269,"Stainless Braided Idle Cable - 31-3/4""",yes
678,fatbook_2026,1466,DYNA,For 99-08 FXDWG/I,FXDWG/I,1999,2008,,idle,black_vinyl,0651-0138,06510138,56355-96,"31 3/4""",90°,"4 3/4""",N,3069,"Black Vinyl Idle Cable - 31-3/4""",yes
679,fatbook_2026,1466,DYNA,For 01-02 FXDWG 2/3,FXDWG 2/3,2001,2002,,throttle,braided,0650-0292,06500292,56343-01,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
680,fatbook_2026,1466,DYNA,For 01-02 FXDWG 2/3,FXDWG 2/3,2001,2002,,throttle,black_vinyl,0650-0329,06500329,56343-01,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",yes
681,fatbook_2026,1466,DYNA,For 01-02 FXDWG 2/3,FXDWG 2/3,2001,2002,,idle,braided,0651-0099,06510099,56408-01,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
682,fatbook_2026,1466,DYNA,For 01-02 FXDWG 2/3,FXDWG 2/3,2001,2002,,idle,black_vinyl,0651-0136,06510136,56408-01,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
683,fatbook_2026,1466,DYNA,For 15-17 FXDL,FXDL,2015,2017,,throttle,braided,0650-0292,06500292,56343-01,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
684,fatbook_2026,1466,DYNA,For 15-17 FXDL,FXDL,2015,2017,,throttle,black_vinyl,0650-0329,06500329,56343-01,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",yes
685,fatbook_2026,1466,DYNA,For 15-17 FXDL,FXDL,2015,2017,,idle,braided,0651-0099,06510099,56415-06,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
686,fatbook_2026,1466,DYNA,For 15-17 FXDL,FXDL,2015,2017,,idle,black_vinyl,0651-0136,06510136,56415-06,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
687,fatbook_2026,1466,DYNA,For 06-12 FXDL/I,FXDL/I,2006,2012,,throttle,braided,0650-0292,06500292,56343-01,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
688,fatbook_2026,1466,DYNA,For 06-12 FXDL/I,FXDL/I,2006,2012,,throttle,black_vinyl,0650-0329,06500329,56343-01,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",yes
689,fatbook_2026,1466,DYNA,For 06-12 FXDL/I,FXDL/I,2006,2012,,idle,braided,0651-0099,06510099,56415-06,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
690,fatbook_2026,1466,DYNA,For 06-12 FXDL/I,FXDL/I,2006,2012,,idle,black_vinyl,0651-0136,06510136,56415-06,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
691,fatbook_2026,1466,DYNA,For 99-05 FXDL,FXDL,1999,2005,,throttle,braided,0650-0295,06500295,56356-96,"32 1/2""",90°,"5""",,14157,"Stainless Braided Throttle Cable - 32-1/2""",no
692,fatbook_2026,1466,DYNA,For 99-05 FXDL,FXDL,1999,2005,,throttle,black_vinyl,0650-0332,06500332,56356-96,"32 1/2""",90°,"5""",,14346,"Black Vinyl Throttle Cable - 32-1/2""",no
693,fatbook_2026,1466,DYNA,For 99-05 FXDL,FXDL,1999,2005,,idle,braided,0651-0101,06510101,56355-96,"31 3/4""",90°,"4 3/4""",N,14269,"Stainless Braided Idle Cable - 31-3/4""",yes
694,fatbook_2026,1466,DYNA,For 99-05 FXDL,FXDL,1999,2005,,idle,black_vinyl,0651-0138,06510138,56355-96,"31 3/4""",90°,"4 3/4""",N,3069,"Black Vinyl Idle Cable - 31-3/4""",yes
695,fatbook_2026,1466,DYNA,For 99-00 FXDS-CONV.,FXDS-CONV.,1999,2000,,throttle,braided,0650-0295,06500295,56356-96,"32 1/2""",90°,"5""",,14157,"Stainless Braided Throttle Cable - 32-1/2""",no
696,fatbook_2026,1466,DYNA,For 99-00 FXDS-CONV.,FXDS-CONV.,1999,2000,,throttle,black_vinyl,0650-0332,06500332,56356-96,"32 1/2""",90°,"5""",,14346,"Black Vinyl Throttle Cable - 32-1/2""",no
697,fatbook_2026,1466,DYNA,For 99-00 FXDS-CONV.,FXDS-CONV.,1999,2000,,idle,braided,0651-0101,06510101,56355-96,"31 3/4""",90°,"4 3/4""",N,14269,"Stainless Braided Idle Cable - 31-3/4""",yes
698,fatbook_2026,1466,DYNA,For 99-00 FXDS-CONV.,FXDS-CONV.,1999,2000,,idle,black_vinyl,0651-0138,06510138,56355-96,"31 3/4""",90°,"4 3/4""",N,3069,"Black Vinyl Idle Cable - 31-3/4""",yes
699,fatbook_2026,1466,DYNA,For 06-17 FXDB w/ base mini apes,FXDB w/ base mini apes,2006,2017,,throttle,braided,0650-0295,06500295,56356-96A,"32 1/2""",90°,"5""",,14157,"Stainless Braided Throttle Cable - 32-1/2""",yes
700,fatbook_2026,1466,DYNA,For 06-17 FXDB w/ base mini apes,FXDB w/ base mini apes,2006,2017,,throttle,black_vinyl,0650-0332,06500332,56356-96A,"32 1/2""",90°,"5""",,14346,"Black Vinyl Throttle Cable - 32-1/2""",yes
701,fatbook_2026,1466,DYNA,For 06-17 FXDB w/ base mini apes,FXDB w/ base mini apes,2006,2017,,idle,braided,0651-0101,06510101,56355-96A,"31 3/4""",90°,"4 3/4""",N,14269,"Stainless Braided Idle Cable - 31-3/4""",yes
702,fatbook_2026,1466,DYNA,For 06-17 FXDB w/ base mini apes,FXDB w/ base mini apes,2006,2017,,idle,black_vinyl,0651-0138,06510138,56355-96A,"31 3/4""",90°,"4 3/4""",N,3069,"Black Vinyl Idle Cable - 31-3/4""",yes
703,fatbook_2026,1466,DYNA,For 06-14 FXDC/I,FXDC/I,2006,2014,,throttle,braided,0650-0288,06500288,56633-06,"28 1/2""",90°,"5""",,1432,"Stainless Braided Throttle Cable - 28-1/2""",yes
704,fatbook_2026,1466,DYNA,For 06-14 FXDC/I,FXDC/I,2006,2014,,throttle,black_vinyl,0650-0325,06500325,56633-06,"28 1/2""",90°,"5""",,164,"Black Vinyl Throttle Cable - 28-1/2""",yes
705,fatbook_2026,1466,DYNA,For 06-14 FXDC/I,FXDC/I,2006,2014,,idle,braided,0651-0096,06510096,56415-06,"28 3/4""",90°,"4 3/4""",N,14133,"Stainless Braided Idle Cable - 28-1/2""",yes
706,fatbook_2026,1466,DYNA,For 06-14 FXDC/I,FXDC/I,2006,2014,,idle,black_vinyl,0651-0133,06510133,56415-06,"28 3/4""",90°,"4 3/4""",N,3256,"Black Vinyl Idle Cable - 28-1/2""",yes
707,fatbook_2026,1466,DYNA,For 08-17 FXDF,FXDF,2008,2017,,throttle,braided,0650-0288,06500288,56633-06,"28 1/2""",90°,"5""",,1432,"Stainless Braided Throttle Cable - 28-1/2""",yes
708,fatbook_2026,1466,DYNA,For 08-17 FXDF,FXDF,2008,2017,,throttle,black_vinyl,0650-0325,06500325,56633-06,"28 1/2""",90°,"5""",,164,"Black Vinyl Throttle Cable - 28-1/2""",yes
709,fatbook_2026,1466,DYNA,For 08-17 FXDF,FXDF,2008,2017,,idle,braided,0651-0096,06510096,56415-06,"28 3/4""",90°,"4 3/4""",N,14133,"Stainless Braided Idle Cable - 28-1/2""",yes
710,fatbook_2026,1466,DYNA,For 08-17 FXDF,FXDF,2008,2017,,idle,black_vinyl,0651-0133,06510133,56415-06,"28 3/4""",90°,"4 3/4""",N,3256,"Black Vinyl Idle Cable - 28-1/2""",yes
711,fatbook_2026,1466,DYNA,For 06 FXD35,FXD35,2006,2006,,throttle,braided,0650-0292,06500292,56343-01,"30 3/4""",90°,"5""",,2337,"Stainless Braided Throttle Cable - 30-3/4""",yes
712,fatbook_2026,1466,DYNA,For 06 FXD35,FXD35,2006,2006,,throttle,black_vinyl,0650-0329,06500329,56343-01,"30 3/4""",90°,"5""",,14302,"Black Vinyl Throttle Cable - 30-3/4""",yes
713,fatbook_2026,1466,DYNA,For 06 FXD35,FXD35,2006,2006,,idle,braided,0651-0099,06510099,56415-06,"30 3/4""",90°,"4 3/4""",N,2408,"Stainless Braided Idle Cable - 30-3/4""",yes
714,fatbook_2026,1466,DYNA,For 06 FXD35,FXD35,2006,2006,,idle,black_vinyl,0651-0136,06510136,56415-06,"30 3/4""",90°,"4 3/4""",N,188,"Black Vinyl Idle Cable - 30-3/4""",yes
715,fatbook_2026,1467,V-ROD,"For 04-05 VRSCB, 06-08 VRSCD/R/X/XA","VRSCB, 06-08 VRSCD/R/X/XA",2004,2005,,throttle,black_vinyl,0650-0324,06500324,56593-04,"27 1/2""",70°,"3 11/16""",,3093,"Black Vinyl Throttle Cable - 27-1/2""",no
716,fatbook_2026,1467,V-ROD,"For 04-05 VRSCB, 06-08 VRSCD/R/X/XA","VRSCB, 06-08 VRSCD/R/X/XA",2004,2005,,idle,black_vinyl,0651-0130,06510130,56594-04,"26 1/2""",70°,"4 5/8""",,3068,"Black Vinyl Idle Cable - 26-1/2""",yes
717,fatbook_2026,1467,V-ROD,For 02-17 VRSCA/F,VRSCA/F,2002,2017,,throttle,braided,0650-0290,06500290,56365-01,"29 1/2""",70°,"3 11/16""",,14297,"Stainless Braided Throttle Cable - 29-1/2""",yes
718,fatbook_2026,1467,V-ROD,For 02-17 VRSCA/F,VRSCA/F,2002,2017,,throttle,black_vinyl,0650-0327,06500327,56365-01,"29 1/2""",70°,"3 11/16""",,30206,"Black Vinyl Throttle Cable - 29-1/2""",yes
719,fatbook_2026,1467,V-ROD,For 02-17 VRSCA/F,VRSCA/F,2002,2017,,idle,braided,0651-0095,06510095,56367-01,"28 1/2""",70°,"4 5/8""",,3193,"Stainless Braided Idle Cable - 28-1/2""",yes
720,fatbook_2026,1467,V-ROD,For 02-17 VRSCA/F,VRSCA/F,2002,2017,,idle,black_vinyl,0651-0132,06510132,56367-01,"28 1/2""",70°,"4 5/8""",,8223,"Black Vinyl Idle Cable - 28-1/2""",yes
721,fatbook_2026,1467,XL,For 07 XL50,XL50,2007,2007,,throttle,braided,0650-0603,06500603,56884-07,"30""",45°,"4 7/8""",,4138,"Stainless Braided Throttle Cable - 30""",no
722,fatbook_2026,1467,XL,For 07 XL50,XL50,2007,2007,,throttle,black_vinyl,0650-0602,06500602,56884-07,"30""",45°,"4 7/8""",,3292,"Black Vinyl Throttle Cable - 30""",no
723,fatbook_2026,1467,XL,For 07 XL50,XL50,2007,2007,,idle,braided,0651-0371,06510371,56885-07,"30""",45°,"4 3/4""",N,3088,"Stainless Braided Idle Cable - 30""",no
724,fatbook_2026,1467,XL,For 07 XL50,XL50,2007,2007,,idle,black_vinyl,0651-0370,06510370,56885-07,"30""",45°,"4 3/4""",N,3087,"Black Vinyl Idle Cable - 30""",no
725,fatbook_2026,1467,XL,For 09-22 XL883N,XL883N,2009,2022,,throttle,braided,0650-0603,06500603,56884-07,"30""",45°,"4 7/8""",,4138,"Stainless Braided Throttle Cable - 30""",no
726,fatbook_2026,1467,XL,For 09-22 XL883N,XL883N,2009,2022,,throttle,black_vinyl,0650-0602,06500602,56884-07,"30""",45°,"4 7/8""",,3292,"Black Vinyl Throttle Cable - 30""",no
727,fatbook_2026,1467,XL,For 09-22 XL883N,XL883N,2009,2022,,idle,braided,0651-0371,06510371,56885-07,"30""",45°,"4 3/4""",N,3088,"Stainless Braided Idle Cable - 30""",no
728,fatbook_2026,1467,XL,For 09-22 XL883N,XL883N,2009,2022,,idle,black_vinyl,0651-0370,06510370,56885-07,"30""",45°,"4 3/4""",N,3087,"Black Vinyl Idle Cable - 30""",no
729,fatbook_2026,1467,XL,For 04-06 XL,XL,2004,2006,,throttle,braided,0650-0289,06500289,56400-96,"28 3/4""",45°,"5 1/8""",,1617,"Stainless Braided Throttle Cable - 28-3/4""",yes
730,fatbook_2026,1467,XL,For 04-06 XL,XL,2004,2006,,throttle,black_vinyl,0650-0326,06500326,56400-96,"28 3/4""",45°,"5 1/8""",,8100,"Black Vinyl Throttle Cable - 28-3/4""",yes
731,fatbook_2026,1467,XL,For 04-06 XL,XL,2004,2006,,idle,braided,0651-0097,06510097,56401-96,"28 3/4""",45°,"5 1/4""",N,8264,"Stainless Braided Idle Cable - 28-3/4""",yes
732,fatbook_2026,1467,XL,For 04-06 XL,XL,2004,2006,,idle,black_vinyl,0651-0134,06510134,56401-96,"28 3/4""",45°,"5 1/4""",N,8028,"Black Vinyl Idle Cable - 28-3/4""",yes
733,fatbook_2026,1467,XL,For 07-20 XL883L,XL883L,2007,2020,,throttle,braided,0650-0603,06500603,56884-07,"30""",45°,"4 7/8""",,4138,"Stainless Braided Throttle Cable - 30""",no
734,fatbook_2026,1467,XL,For 07-20 XL883L,XL883L,2007,2020,,throttle,black_vinyl,0650-0602,06500602,56884-07,"30""",45°,"4 7/8""",,3292,"Black Vinyl Throttle Cable - 30""",no
735,fatbook_2026,1467,XL,For 07-20 XL883L,XL883L,2007,2020,,idle,braided,0651-0371,06510371,56885-07,"30""",45°,"4 3/4""",N,3088,"Stainless Braided Idle Cable - 30""",no
736,fatbook_2026,1467,XL,For 07-20 XL883L,XL883L,2007,2020,,idle,black_vinyl,0651-0370,06510370,56885-07,"30""",45°,"4 3/4""",N,3087,"Black Vinyl Idle Cable - 30""",no
737,fatbook_2026,1467,XL,For 05-06 XL883L,XL883L,2005,2006,,throttle,braided,0650-0289,06500289,56400-96,"28 3/4""",45°,"5 1/8""",,1617,"Stainless Braided Throttle Cable - 28-3/4""",yes
738,fatbook_2026,1467,XL,For 05-06 XL883L,XL883L,2005,2006,,throttle,black_vinyl,0650-0326,06500326,56400-96,"28 3/4""",45°,"5 1/8""",,8100,"Black Vinyl Throttle Cable - 28-3/4""",yes
739,fatbook_2026,1467,XL,For 05-06 XL883L,XL883L,2005,2006,,idle,braided,0651-0097,06510097,56401-96,"28 3/4""",45°,"5 1/4""",N,8264,"Stainless Braided Idle Cable - 28-3/4""",yes
740,fatbook_2026,1467,XL,For 05-06 XL883L,XL883L,2005,2006,,idle,black_vinyl,0651-0134,06510134,56401-96,"28 3/4""",45°,"5 1/4""",N,8028,"Black Vinyl Idle Cable - 28-3/4""",yes
741,fatbook_2026,1467,XL,For 96-03 XLH883 Std.,XLH883 Std.,1996,2003,,throttle,braided,0650-0289,06500289,56400-96,"28 3/4""",45°,"5 1/8""",,1617,"Stainless Braided Throttle Cable - 28-3/4""",yes
742,fatbook_2026,1467,XL,For 96-03 XLH883 Std.,XLH883 Std.,1996,2003,,throttle,black_vinyl,0650-0326,06500326,56400-96,"28 3/4""",45°,"5 1/8""",,8100,"Black Vinyl Throttle Cable - 28-3/4""",yes
743,fatbook_2026,1467,XL,For 96-03 XLH883 Std.,XLH883 Std.,1996,2003,,idle,braided,0651-0097,06510097,56401-96,"28 3/4""",45°,"5 1/4""",N,8264,"Stainless Braided Idle Cable - 28-3/4""",yes
744,fatbook_2026,1467,XL,For 96-03 XLH883 Std.,XLH883 Std.,1996,2003,,idle,black_vinyl,0651-0134,06510134,56401-96,"28 3/4""",45°,"5 1/4""",N,8028,"Black Vinyl Idle Cable - 28-3/4""",yes
745,fatbook_2026,1467,XL,For 88-95 XLH883 Std.,XLH883 Std.,1988,1995,,throttle,braided,0650-0310,06500310,56308-88,"30""",45°,"5 1/4""",,14341,"Stainless Braided Throttle Cable - 30""",yes
746,fatbook_2026,1467,XL,For 88-95 XLH883 Std.,XLH883 Std.,1988,1995,,throttle,black_vinyl,0650-0347,06500347,56308-88,"30""",45°,"5 1/4""",,14241,"Black Vinyl Throttle Cable - 30""",yes
747,fatbook_2026,1467,XL,For 88-95 XLH883 Std.,XLH883 Std.,1988,1995,,idle,braided,0651-0114,06510114,56309-88,"30""",45°,"5 1/4""",N,3198,"Stainless Braided Idle Cable - 30""",yes
748,fatbook_2026,1467,XL,For 88-95 XLH883 Std.,XLH883 Std.,1988,1995,,idle,black_vinyl,0651-0151,06510151,56309-88,"30""",45°,"5 1/4""",N,8225,"Black Vinyl Idle Cable - 30"" - Vinyl",yes
749,fatbook_2026,1467,XL,For 86-87 XLH883 Std.,XLH883 Std.,1986,1987,,throttle,black_vinyl,0650-0351,06500351,56308-86,"31 3/4""",45°,"4 3/8""",,160,"Black Vinyl Throttle Cable - 31-3/4""",yes
750,fatbook_2026,1467,XL,For 86-87 XLH883 Std.,XLH883 Std.,1986,1987,,idle,black_vinyl,0651-0153,06510153,56309-86,"31 3/4""",45°,"4 3/8""",N,3187,"Black Vinyl Idle Cable - 31-3/4"" - Vinyl",yes
751,fatbook_2026,1467,XL,For 07-10 XL883C,XL883C,2007,2010,,throttle,braided,0650-0603,06500603,56884-07,"30""",45°,"4 7/8""",,4138,"Stainless Braided Throttle Cable - 30""",no
752,fatbook_2026,1467,XL,For 07-10 XL883C,XL883C,2007,2010,,throttle,black_vinyl,0650-0602,06500602,56884-07,"30""",45°,"4 7/8""",,3292,"Black Vinyl Throttle Cable - 30""",no
753,fatbook_2026,1467,XL,For 07-10 XL883C,XL883C,2007,2010,,idle,braided,0651-0371,06510371,56885-07,"30""",45°,"4 3/4""",N,3088,"Stainless Braided Idle Cable - 30""",no
754,fatbook_2026,1467,XL,For 07-10 XL883C,XL883C,2007,2010,,idle,black_vinyl,0651-0370,06510370,56885-07,"30""",45°,"4 3/4""",N,3087,"Black Vinyl Idle Cable - 30""",no
755,fatbook_2026,1467,XL,For 99-06 XL883C,XL883C,1999,2006,,throttle,braided,0650-0289,06500289,56400-96,"28 3/4""",45°,"5 1/8""",,1617,"Stainless Braided Throttle Cable - 28-3/4""",yes
756,fatbook_2026,1467,XL,For 99-06 XL883C,XL883C,1999,2006,,throttle,black_vinyl,0650-0326,06500326,56400-96,"28 3/4""",45°,"5 1/8""",,8100,"Black Vinyl Throttle Cable - 28-3/4""",yes
757,fatbook_2026,1467,XL,For 99-06 XL883C,XL883C,1999,2006,,idle,braided,0651-0097,06510097,56401-96,"28 3/4""",45°,"5 1/4""",N,8264,"Stainless Braided Idle Cable - 28-3/4""",yes
758,fatbook_2026,1467,XL,For 99-06 XL883C,XL883C,1999,2006,,idle,black_vinyl,0651-0134,06510134,56401-96,"28 3/4""",45°,"5 1/4""",N,8028,"Black Vinyl Idle Cable - 28-3/4""",yes
759,fatbook_2026,1467,XL,For 07-11 883R,883R,2007,2011,,throttle,braided,0650-0603,06500603,56884-07,"30""",45°,"4 7/8""",,4138,"Stainless Braided Throttle Cable - 30""",no
760,fatbook_2026,1467,XL,For 07-11 883R,883R,2007,2011,,throttle,black_vinyl,0650-0602,06500602,56884-07,"30""",45°,"4 7/8""",,3292,"Black Vinyl Throttle Cable - 30""",no
761,fatbook_2026,1467,XL,For 07-11 883R,883R,2007,2011,,idle,braided,0651-0371,06510371,56885-07,"30""",45°,"4 3/4""",N,3088,"Stainless Braided Idle Cable - 30""",no
762,fatbook_2026,1467,XL,For 07-11 883R,883R,2007,2011,,idle,black_vinyl,0651-0370,06510370,56885-07,"30""",45°,"4 3/4""",N,3087,"Black Vinyl Idle Cable - 30""",no
763,fatbook_2026,1467,XL,For 05-06 883R,883R,2005,2006,,throttle,braided,0650-0289,06500289,56400-96,"28 3/4""",45°,"5 1/8""",,1617,"Stainless Braided Throttle Cable - 28-3/4""",yes
764,fatbook_2026,1467,XL,For 05-06 883R,883R,2005,2006,,throttle,black_vinyl,0650-0326,06500326,56400-96,"28 3/4""",45°,"5 1/8""",,8100,"Black Vinyl Throttle Cable - 28-3/4""",yes
765,fatbook_2026,1467,XL,For 05-06 883R,883R,2005,2006,,idle,braided,0651-0097,06510097,56401-96,"28 3/4""",45°,"5 1/4""",N,8264,"Stainless Braided Idle Cable - 28-3/4""",yes
766,fatbook_2026,1467,XL,For 05-06 883R,883R,2005,2006,,idle,black_vinyl,0651-0134,06510134,56401-96,"28 3/4""",45°,"5 1/4""",N,8028,"Black Vinyl Idle Cable - 28-3/4""",yes
767,fatbook_2026,1467,XL,For 02-03 XL883R,XL883R,2002,2003,,throttle,braided,0650-0291,06500291,56308-96,"30""",45°,"5 1/4""",,3236,"Stainless Braided Throttle Cable - 30""",yes
768,fatbook_2026,1467,XL,For 02-03 XL883R,XL883R,2002,2003,,throttle,black_vinyl,0650-0328,06500328,56308-96,"30""",45°,"5 1/4""",,14163,"Black Vinyl Throttle Cable - 30""",yes
769,fatbook_2026,1467,XL,For 02-03 XL883R,XL883R,2002,2003,,idle,braided,0651-0098,06510098,56309-96,"30""",45°,"5 5/16""",N,2388,"Stainless Braided Idle Cable - 30""",yes
770,fatbook_2026,1467,XL,For 02-03 XL883R,XL883R,2002,2003,,idle,black_vinyl,0651-0135,06510135,56309-96,"30""",45°,"5 5/16""",N,189,"Black Vinyl Idle Cable - 30""",yes
771,fatbook_2026,1467,XL,For 07-20 XL1200C w/ OEM pullbacks,XL1200C w/ OEM pullbacks,2007,2020,,throttle,braided,0650-0603,06500603,56884-07,"30""",45°,"4 7/8""",,4138,"Stainless Braided Throttle Cable - 30""",no
772,fatbook_2026,1467,XL,For 07-20 XL1200C w/ OEM pullbacks,XL1200C w/ OEM pullbacks,2007,2020,,throttle,black_vinyl,0650-0602,06500602,56884-07,"30""",45°,"4 7/8""",,3292,"Black Vinyl Throttle Cable - 30""",no
773,fatbook_2026,1467,XL,For 07-20 XL1200C w/ OEM pullbacks,XL1200C w/ OEM pullbacks,2007,2020,,idle,braided,0651-0371,06510371,56885-07,"30""",45°,"4 3/4""",N,3088,"Stainless Braided Idle Cable - 30""",no
774,fatbook_2026,1467,XL,For 07-20 XL1200C w/ OEM pullbacks,XL1200C w/ OEM pullbacks,2007,2020,,idle,black_vinyl,0651-0370,06510370,56885-07,"30""",45°,"4 3/4""",N,3087,"Black Vinyl Idle Cable - 30""",no
775,fatbook_2026,1467,XL,For 99-06 XL1200C,XL1200C,1999,2006,,throttle,braided,0650-0289,06500289,56400-96,"28 3/4""",45°,"5 1/8""",,1617,"Stainless Braided Throttle Cable - 28-3/4""",yes
776,fatbook_2026,1467,XL,For 99-06 XL1200C,XL1200C,1999,2006,,throttle,black_vinyl,0650-0326,06500326,56400-96,"28 3/4""",45°,"5 1/8""",,8100,"Black Vinyl Throttle Cable - 28-3/4""",yes
777,fatbook_2026,1467,XL,For 99-06 XL1200C,XL1200C,1999,2006,,idle,braided,0651-0097,06510097,56401-96,"28 3/4""",45°,"5 1/4""",N,8264,"Stainless Braided Idle Cable - 28-3/4""",yes
778,fatbook_2026,1467,XL,For 99-06 XL1200C,XL1200C,1999,2006,,idle,black_vinyl,0651-0134,06510134,56401-96,"28 3/4""",45°,"5 1/4""",N,8028,"Black Vinyl Idle Cable - 28-3/4""",yes
779,fatbook_2026,1467,XL,For 96-98 XL1200C,XL1200C,1996,1998,,throttle,braided,0650-0293,06500293,56381-96,"31 3/4""",45°,"5 1/8""",,3237,"Stainless Braided Throttle Cable - 31-3/4""",yes
780,fatbook_2026,1467,XL,For 96-98 XL1200C,XL1200C,1996,1998,,throttle,black_vinyl,0650-0330,06500330,56381-96,"31 3/4""",45°,"5 1/8""",,14303,"Black Vinyl Throttle Cable - 31-3/4""",yes
781,fatbook_2026,1467,XL,For 96-98 XL1200C,XL1200C,1996,1998,,idle,braided,0651-0100,06510100,56382-96,"31 3/4""",45°,"5 1/4""",N,14373,"Stainless Braided Idle Cable - 31-3/4""",yes
782,fatbook_2026,1467,XL,For 96-98 XL1200C,XL1200C,1996,1998,,idle,black_vinyl,0651-0137,06510137,56382-96,"31 3/4""",45°,"5 1/4""",N,3204,"Black Vinyl Idle Cable - 31-3/4""",yes
783,fatbook_2026,1467,XL,For 07-09 XL1200R,XL1200R,2007,2009,,throttle,braided,0650-0603,06500603,56884-07,"30""",45°,"4 7/8""",,4138,"Stainless Braided Throttle Cable - 30""",no
784,fatbook_2026,1467,XL,For 07-09 XL1200R,XL1200R,2007,2009,,throttle,black_vinyl,0650-0602,06500602,56884-07,"30""",45°,"4 7/8""",,3292,"Black Vinyl Throttle Cable - 30""",no
785,fatbook_2026,1467,XL,For 07-09 XL1200R,XL1200R,2007,2009,,idle,braided,0651-0371,06510371,56885-07,"30""",45°,"4 3/4""",N,3088,"Stainless Braided Idle Cable - 30""",no
786,fatbook_2026,1467,XL,For 07-09 XL1200R,XL1200R,2007,2009,,idle,black_vinyl,0651-0370,06510370,56885-07,"30""",45°,"4 3/4""",N,3087,"Black Vinyl Idle Cable - 30""",no
787,fatbook_2026,1467,XL,For 04-06 XL1200R,XL1200R,2004,2006,,throttle,braided,0650-0289,06500289,53400-96,"28 3/4""",45°,"5 1/8""",,1617,"Stainless Braided Throttle Cable - 28-3/4""",yes
788,fatbook_2026,1467,XL,For 04-06 XL1200R,XL1200R,2004,2006,,throttle,black_vinyl,0650-0326,06500326,53400-96,"28 3/4""",45°,"5 1/8""",,8100,"Black Vinyl Throttle Cable - 28-3/4""",yes
789,fatbook_2026,1467,XL,For 04-06 XL1200R,XL1200R,2004,2006,,idle,braided,0651-0097,06510097,56401-96,"28 3/4""",45°,"5 1/4""",N,8264,"Stainless Braided Idle Cable - 28-3/4""",yes
790,fatbook_2026,1467,XL,For 04-06 XL1200R,XL1200R,2004,2006,,idle,black_vinyl,0651-0134,06510134,56401-96,"28 3/4""",45°,"5 1/4""",N,8028,"Black Vinyl Idle Cable - 28-3/4""",yes
791,fatbook_2026,1467,XL,For 07-11 XL1200L,XL1200L,2007,2011,,throttle,braided,0650-0603,06500603,56884-07,"30""",45°,"4 7/8""",,4138,"Stainless Braided Throttle Cable - 30""",no
792,fatbook_2026,1467,XL,For 07-11 XL1200L,XL1200L,2007,2011,,throttle,black_vinyl,0650-0602,06500602,56884-07,"30""",45°,"4 7/8""",,3292,"Black Vinyl Throttle Cable - 30""",no
793,fatbook_2026,1467,XL,For 07-11 XL1200L,XL1200L,2007,2011,,idle,braided,0651-0371,06510371,56885-07,"30""",45°,"4 3/4""",N,3088,"Stainless Braided Idle Cable - 30""",no
794,fatbook_2026,1467,XL,For 07-11 XL1200L,XL1200L,2007,2011,,idle,black_vinyl,0651-0370,06510370,56885-07,"30""",45°,"4 3/4""",N,3087,"Black Vinyl Idle Cable - 30""",no
795,fatbook_2026,1467,XL,For 06 XL1200L,XL1200L,2006,2006,,throttle,braided,0650-0289,06500289,53400-96,"28 3/4""",45°,"5 1/8""",,1617,"Stainless Braided Throttle Cable - 28-3/4""",yes
796,fatbook_2026,1467,XL,For 06 XL1200L,XL1200L,2006,2006,,throttle,black_vinyl,0650-0326,06500326,53400-96,"28 3/4""",45°,"5 1/8""",,8100,"Black Vinyl Throttle Cable - 28-3/4""",yes
797,fatbook_2026,1467,XL,For 06 XL1200L,XL1200L,2006,2006,,idle,braided,0651-0097,06510097,56401-96,"28 3/4""",45°,"5 1/4""",N,8264,"Stainless Braided Idle Cable - 28-3/4""",yes
